Specified Values,Specified Attribute Names,Diabetes_binary,Fitness,Accuracy,Numerosity,Avg Match Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Correct Count,Match Count
"1, 1, [7.699999999999999,17.259999999999998], [5.125,6.875]","CholCheck, HeartDiseaseorAttack, Age, Education",1,0.1492221670519988,0.6835443037974683,1,211.14554421643265,9965,7898,0.19047619047619047,0.0004415263086850329,54,79
"0, [11.25,36.75], 0, 0, 1, 0, [-0.6819339100695123,2.3600000000000003], [6.802957123414593,6.95], [4.76,9.24]","HighChol, BMI, Smoker, Fruits, Veggies, HvyAlcoholConsump, GenHlth, Education, Income",1,0.1,1.0,1,447.525495358815,7900,7900,0.42857142857142855,0.0009358202691015651,0,0
"1, 1, [3.4,4.6], [-8.55,8.55], 0","HighBP, HighChol, GenHlth, PhysHlth, Sex",1,0.5549289573066435,0.8888888888888888,1,182.9615516684284,9945,7905,0.23809523809523808,0.0003825907803985765,48,54
"[1.75,69.975], 1, 1, 0, 0, 0, [2.6799999999999997,5.32]","BMI, Smoker, HeartDiseaseorAttack, PhysActivity, Fruits, HvyAlcoholConsump, GenHlth",1,0.4838840102534098,0.8648648648648649,2,193.86891074070886,9863,7914,0.3333333333333333,0.0008107983035662992,32,37
"1, 1, 1, [32.825,69.975], 0, 0, 1, [2.5,5.32], 1, [2.3,3.7]","HighBP, HighChol, CholCheck, BMI, Veggies, HvyAlcoholConsump, AnyHealthcare, GenHlth, DiffWalk, Education",1,0.401877572016461,0.8333333333333334,1,262.24,9659,7923,0.47619047619047616,0.0005483698915799894,5,6
"1, [-6.875,56.875], 0, 0, [4.04,5.234592647479159]","CholCheck, BMI, Veggies, NoDocbcCost, GenHlth",1,0.2588642078729486,0.7631578947368421,2,195.81452333817407,9752,7931,0.23809523809523808,0.000818935242012979,29,38
"0, 0, 0, 0, 1, 0, 0, [-0.41999999999999993,2.3600000000000003], [-9.15,9.15], 0, [1.88,8.120000000000001]","HighBP, Smoker, Stroke, HeartDiseaseorAttack, PhysActivity, Fruits, NoDocbcCost, GenHlth, MentHlth, DiffWalk, Age",0,0.708245596707819,0.9333333333333333,1,371.1289980759774,9934,7950,0.5238095238095238,0.0007760676038633076,42,45
"1, 1, 0, 1, 0, 1, 1, [7.699999999999999,17.259999999999998]","HighBP, HighChol, Fruits, Veggies, HvyAlcoholConsump, NoDocbcCost, DiffWalk, Age",1,0.5549289573066435,0.8888888888888888,1,175.82495999999998,9945,7952,0.38095238095238093,0.0003676674582529589,8,9
"1, 1, 1, 0, 0, 1","HighBP, HighChol, CholCheck, HeartDiseaseorAttack, HvyAlcoholConsump, DiffWalk",1,0.2735111227791253,0.7716049382716049,1,238.4758989844035,9942,7952,0.2857142857142857,0.0004986767955709191,125,162
"1, 0, 1, [4.04,5.96]","HighChol, Stroke, Fruits, GenHlth",1,0.20612659768312552,0.7291666666666666,1,270.67447283555964,9965,7963,0.19047619047619047,0.000566007212180852,35,48
"1, 0, 1, [-0.3600000000000001,2.3600000000000003]","CholCheck, Smoker, PhysActivity, GenHlth",0,0.26661954836084967,0.7676767676767676,1,303.3002407052906,9990,7968,0.19047619047619047,0.000634230933922151,304,396
"1, [-5.024999999999999,57.025], [-0.3600000000000001,2.5], [-23.70536638791693,19.83190069237889]","HighChol, BMI, GenHlth, PhysHlth",0,0.08788168689295002,0.6148648648648649,1,128.08824079867526,9989,7968,0.19047619047619047,0.0002605725184876898,182,296
"[6.6249999999999964,69.975], 1, 1, 0, 0, [2.5,5.32], 0, 1, [6.74,17.259999999999998], [2.425,6.275]","BMI, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, NoDocbcCost, GenHlth, DiffWalk, Sex, Age, Education",1,0.16291487262254356,0.6956521739130435,1,194.3424177143981,9831,7970,0.47619047619047616,0.00040638930190450536,32,46
"0, 0, 0, 0, 1, 0, [1.88,8.120000000000001], [6.04,9.96]","HighBP, HighChol, Stroke, HeartDiseaseorAttack, Veggies, DiffWalk, Age, Income",0,0.593745174026286,0.900990099009901,1,292.50921586514494,9990,7973,0.38095238095238093,0.0006116658289739065,182,202
"1, [4.04,5.96], 1, 0","CholCheck, GenHlth, DiffWalk, Sex",1,0.17831521367830508,0.7083333333333334,1,231.61835840910751,9937,7987,0.19047619047619047,0.0004843369969826777,51,72
"1, 1, 0, 0, 0, [2.6799999999999997,4.6], 0","HighBP, HighChol, Fruits, Veggies, NoDocbcCost, GenHlth, Sex",1,0.2149341667858102,0.7352941176470589,1,180.57040835765864,9957,7991,0.3333333333333333,0.0003775906621935772,25,34
"1, [5.6249999999999964,52.375], [3.4,5.32], [-9.0,9.0], [-8.55,8.55], [0.7749999999999999,3.225]","HighBP, BMI, GenHlth, MentHlth, PhysHlth, Education",1,0.3276800000000001,0.8,1,219.38356119552,9831,7991,0.2857142857142857,0.0004587528205735939,12,15
"1, 1, 1, 1, [22.2,37.8], 1, [9.1,11.8]","HighBP, CholCheck, Smoker, AnyHealthcare, MentHlth, DiffWalk, Age",1,0.3276800000000001,0.8,1,197.52876799999999,9904,7992,0.3333333333333333,0.00041305227689173606,8,10
"1, [30.025,69.975], 0, 1, 0, 1, [-11.25,11.25], 1, [0.07499999999999973,3.9250000000000003]","CholCheck, BMI, Stroke, Veggies, HvyAlcoholConsump, AnyHealthcare, MentHlth, DiffWalk, Income",1,0.6552182189430005,0.918918918918919,1,303.6175173969609,9965,7994,0.42857142857142855,0.0006348943910034968,34,37
"1, 1, 1, 0, 1, [0.07499999999999973,3.9250000000000003]","HighBP, CholCheck, Smoker, NoDocbcCost, DiffWalk, Income",1,0.34486232960503455,0.8082191780821918,1,208.64622122372782,9965,7994,0.2857142857142857,0.0004362999760182661,59,73
"1, [30.025,69.975], 0, 0, 0, [7.0600000000000005,16.32]","HighBP, BMI, Smoker, HvyAlcoholConsump, NoDocbcCost, Age",1,0.2926678542688147,0.7821229050279329,1,257.56486419327393,9985,8001,0.2857142857142857,0.0005385937181683966,140,179
"0, 0, 0, [0.5,2.3600000000000003], [-11.059070043073696,10.05], [-8.1,14.936620218806471], 0, 0, [1.88,8.120000000000001], [4.2,7.55]","HighChol, Smoker, Stroke, GenHlth, MentHlth, PhysHlth, DiffWalk, Sex, Age, Education",0,0.771726289330969,0.9494949494949495,1,346.01592569057624,9990,8003,0.47619047619047616,0.0007235536747097733,94,99
"0, 1, 1, [-0.3600000000000001,1.5], 0, 0, [0.28000000000000025,8.120000000000001], [4.45,5.8]","HighChol, PhysActivity, Veggies, GenHlth, DiffWalk, Sex, Age, Education",0,1.0,1.0,1,311.878336,9825,8003,0.38095238095238093,0.0006521685833529114,10,10
"0, 0, 0, 1, 1, 0, 1, [0.06000000000000005,7.0]","HighBP, HighChol, CholCheck, Smoker, PhysActivity, Veggies, AnyHealthcare, Age",0,0.1,1.0,1,97.5,8006,8006,0.38095238095238093,0.00020388218589478707,0,0
"0, 0, 1, [6.175000000000001,47.825], 0, 0, 1, 0, 0, [1.88,8.120000000000001], [6.04,9.96]","HighBP, HighChol, CholCheck, BMI, Stroke, HeartDiseaseorAttack, Veggies, NoDocbcCost, DiffWalk, Age, Income",0,0.5999225565682869,0.9028571428571428,1,305.9283340309219,9990,8010,0.5238095238095238,0.0006397265381474352,158,175
"1, 1, 1, [9.8,64.2], 1, 0, 1, [20.55,39.45]","HighBP, HighChol, CholCheck, BMI, Veggies, HvyAlcoholConsump, AnyHealthcare, MentHlth",1,0.3921708428882455,0.8292682926829268,1,202.8131194162668,9937,8024,0.38095238095238093,0.00042410238066388674,34,41
"1, 0, 1, 0, [4.04,5.96], 1","CholCheck, Smoker, AnyHealthcare, NoDocbcCost, GenHlth, DiffWalk",1,0.2373046875,0.75,1,240.0564611219151,9935,8027,0.2857142857142857,0.0005019819080174669,24,32
"1, 1, 0, 1, 0, [2.94,5.0600000000000005], 0, [8.2,11.8]","HighBP, HighChol, Stroke, AnyHealthcare, NoDocbcCost, GenHlth, Sex, Age",1,0.33822677912469434,0.8050847457627118,1,236.85840951333617,9979,8031,0.38095238095238093,0.0004952944644014524,95,118
"1, 1, 0, 1, [2.5,5.32], [4.375,7.625]","HighBP, HighChol, HvyAlcoholConsump, AnyHealthcare, GenHlth, Education",1,0.2994492622121735,0.7857142857142857,1,247.35779342704603,9986,8031,0.2857142857142857,0.0005172497192001778,209,266
"1, 1, 0, [2.6799999999999997,5.96], [-11.25,6.3], 1, 1","CholCheck, Smoker, Veggies, GenHlth, MentHlth, DiffWalk, Sex",1,0.2535525376,0.76,1,209.9569577138849,9942,8035,0.3333333333333333,0.00043904085623103824,19,25
"0, 1, 0, [-9.9,8.6]","HighChol, PhysActivity, HvyAlcoholConsump, PhysHlth",0,0.16291487262254356,0.6956521739130435,1,274.5242393901594,9990,8038,0.19047619047619047,0.0005740574564919949,416,598
"0, 1, 1, [-0.98,9.08]","Smoker, Fruits, Veggies, Age",0,0.1325581871336738,0.6675461741424802,1,276.5400376131155,9990,8043,0.19047619047619047,0.0005782726908306526,253,379
"[9.8,69.975], 1, 1, 0, 1, 0, [2.6799999999999997,5.32], 1, [7.699999999999999,17.259999999999998]","BMI, Smoker, HeartDiseaseorAttack, PhysActivity, Veggies, HvyAlcoholConsump, GenHlth, DiffWalk, Age",1,0.3437397318290407,0.8076923076923077,1,249.15647200446267,9937,8044,0.42857142857142855,0.0005210109347908018,21,26
"0, 1, 0, 1, 1, [-0.41999999999999993,2.8200000000000003], [4.3,7.7]","HighBP, CholCheck, Stroke, PhysActivity, AnyHealthcare, GenHlth, Education",0,0.42138260219222906,0.8412698412698413,1,289.91268993723406,9990,8047,0.3333333333333333,0.0006062362353132403,265,315
"0, 0, 1, 0, [-0.3600000000000001,3.26], [0.09999999999999964,19.9], 0","HighChol, HeartDiseaseorAttack, PhysActivity, HvyAlcoholConsump, GenHlth, MentHlth, Sex",0,0.47611301541420215,0.8620689655172413,2,266.0269285014233,9969,8050,0.3333333333333333,0.0011125774705589009,75,87
"1, 1, [12.124999999999998,41.875], 1, [3.4,4.6], [-8.55,8.55], 0","HighBP, HighChol, BMI, PhysActivity, GenHlth, PhysHlth, Sex",1,0.48045708347045346,0.8636363636363636,1,181.92031580018443,9874,8053,0.3333333333333333,0.00038041345275909304,19,22
"1, 1, [1.75,44.25], 1, 0, 1, 0, 0, 1, 1, [8.56,11.8]","HighBP, CholCheck, BMI, Smoker, Stroke, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare, DiffWalk, Age",1,0.670176922268936,0.9230769230769231,1,267.564023808,9702,8055,0.5238095238095238,0.0005595029542644092,12,13
"1, 1, [1.75,44.25], 1, 0, 1, 0, 1, 1, [8.56,11.8]","HighBP, CholCheck, BMI, Smoker, Stroke, HeartDiseaseorAttack, PhysActivity, AnyHealthcare, DiffWalk, Age",1,0.21208362139917689,0.7333333333333333,1,272.69279737856,9937,8055,0.47619047619047616,0.0005702277293056931,11,15
"[30.025,69.975], 1, 0, 1, 1, [2.6799999999999997,5.32], 1, [7.699999999999999,17.259999999999998]","BMI, HeartDiseaseorAttack, PhysActivity, Veggies, AnyHealthcare, GenHlth, DiffWalk, Age",1,0.4182119423999999,0.84,1,300.7557349393523,9937,8060,0.38095238095238093,0.000628910119587983,21,25
"1, 1, 0, 1, [4.04,5.96], [7.699999999999999,11.353670064478418]","HighChol, CholCheck, HvyAlcoholConsump, AnyHealthcare, GenHlth, Age",1,0.4303684562600565,0.8448275862068966,1,274.0878485452621,9965,8063,0.2857142857142857,0.0005731449198831525,49,58
"0, [11.25,36.75], [-0.6819339100695123,2.84], [-11.827915292174136,6.55], [-3.9000000000000004,3.9000000000000004], 0, [1.88,8.120000000000001], [5.05,6.95], [4.76,9.24]","HighChol, BMI, GenHlth, MentHlth, PhysHlth, DiffWalk, Age, Education, Income",0,0.7017835450812643,0.9316239316239316,1,322.17515974984656,9990,8064,0.42857142857142855,0.0006737002647261635,109,117
"1, 1, 1, [33.275,64.725], 0, 0, 0, 0, 1, [6.46,13.54]","HighBP, HighChol, CholCheck, BMI, Smoker, Stroke, HeartDiseaseorAttack, HvyAlcoholConsump, DiffWalk, Age",1,0.8153726975999999,0.96,1,281.05634216410175,9401,8066,0.47619047619047616,0.0005877167323077977,24,25
"1, 1, [12.124999999999998,41.875], 1, 0, [3.4,4.6], [-8.55,8.55], 0","HighBP, HighChol, BMI, PhysActivity, Fruits, GenHlth, PhysHlth, Sex",1,0.13168724279835387,0.6666666666666666,1,190.66666666666666,9162,8075,0.38095238095238093,0.00039870294130536137,2,3
"0, 0, 0, [-5.7,23.7], 0, [1.88,7.0]","HighBP, Smoker, HeartDiseaseorAttack, PhysHlth, DiffWalk, Age",0,0.534824985896467,0.8823529411764706,1,274.4380735666219,9990,8079,0.2857142857142857,0.0005738772751950488,150,170
"1, 0, 1, 1, 0, 1, 0, 1, 1","HighBP, HighChol, CholCheck, HeartDiseaseorAttack, PhysActivity, Veggies, HvyAlcoholConsump, AnyHealthcare, DiffWalk",1,0.13168724279835387,0.6666666666666666,1,206.77439999999999,9871,8089,0.42857142857142855,0.0004323858118880314,6,9
"0, 0, [3.36,4.64], [-11.25,11.25], 1, 1","Smoker, PhysActivity, GenHlth, MentHlth, DiffWalk, Sex",1,0.512908935546875,0.875,1,205.793422012416,9928,8089,0.2857142857142857,0.00043033448946317706,14,16
"1, 1, 1, [30.025,69.975], 0, 1, 0, [-11.25,11.25], 1, [0.07499999999999973,3.9250000000000003]","HighBP, HighChol, CholCheck, BMI, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, MentHlth, DiffWalk, Income",1,0.8573935107793603,0.9696969696969697,1,329.4688527258513,9965,8093,0.47619047619047616,0.0006889521013127615,32,33
"1, 1, [30.025,69.975], 0, 1, 0, [-11.25,11.25], [0.07499999999999973,3.9250000000000003]","HighBP, CholCheck, BMI, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, MentHlth, Income",1,0.6941094131441163,0.9295774647887324,1,284.87122910160804,9985,8093,0.38095238095238093,0.0005956940398745695,66,71
"0, 1, [-0.41999999999999993,2.5], 0, 0","HighChol, PhysActivity, GenHlth, DiffWalk, Sex",0,0.5204294660166845,0.8775510204081632,1,303.32778700518946,9990,8101,0.23809523809523808,0.0006342885359717582,172,196
"1, [33.275,69.975], 1, 1, 1, [2.5,5.32], [-3.0500000000000007,11.05], [20.8,29.2], 1, [6.74,17.259999999999998], [3.725,6.275]","HighBP, BMI, Fruits, AnyHealthcare, NoDocbcCost, GenHlth, MentHlth, PhysHlth, Sex, Age, Education",1,0.1,1.0,1,285.192,8105,8105,0.5238095238095238,0.0005963648036892936,0,0
"0, 1, 0, 0, [4.04,5.96]","Stroke, Fruits, Veggies, HvyAlcoholConsump, GenHlth",1,0.21208362139917689,0.7333333333333333,1,201.05995247616,9927,8114,0.23809523809523808,0.000420436334428118,11,15
"0, 0, 0, 1, 0, 0","HighChol, Smoker, Stroke, AnyHealthcare, NoDocbcCost, Sex",0,0.21777299960270252,0.7372262773722628,1,281.6071817669359,9990,8119,0.2857142857142857,0.0005888685926391131,202,274
"1, 1, 0, 1, 1, [4.425,7.575]","HighChol, CholCheck, Veggies, DiffWalk, Sex, Education",0,2.6932907434290447e-06,0.07692307692307693,1,206.79638988800002,9395,8120,0.2857142857142857,0.00043243179492837014,1,13
"0, 0, 0, [0.05999999999999994,1.94], [-5.7,23.7], 0, [1.0,7.0]","HighChol, Smoker, Stroke, GenHlth, PhysHlth, DiffWalk, Age",0,0.8810956933593749,0.975,1,379.2311338942749,9990,8126,0.3333333333333333,0.0007930099747458815,39,40
"0, 0, 0, 0, [1.88,6.78]","HighBP, Smoker, HeartDiseaseorAttack, DiffWalk, Age",0,0.502285672317926,0.8713450292397661,1,274.3709228677709,9990,8126,0.23809523809523808,0.0005737368564128324,149,171
"0, 0, 0, 1, 0, [-0.41999999999999993,2.3600000000000003], [-5.7,14.451399716017583], 0, [0.06000000000000005,2.98]","HighBP, Smoker, Stroke, PhysActivity, HvyAlcoholConsump, GenHlth, PhysHlth, DiffWalk, Age",0,1.0,1.0,1,243.6273596239022,9969,8132,0.42857142857142855,0.0005094490115271444,29,29
"1, 0, 0, 1, 1, [2.565,5.4350000000000005]","CholCheck, PhysActivity, Veggies, DiffWalk, Sex, Income",1,0.7385081737104511,0.9411764705882353,1,200.9756965920768,9986,8137,0.2857142857142857,0.000420260147004309,16,17
"1, 0, 0, 0, [2.6799999999999997,5.96], [-4.5,6.3], [24.15,35.85], [1.7599999999999998,6.24]","CholCheck, PhysActivity, Veggies, HvyAlcoholConsump, GenHlth, MentHlth, PhysHlth, Income",1,0.11602906250000002,0.65,1,225.35018316046006,9896,8137,0.38095238095238093,0.0004712296198414896,13,20
"[30.025,69.975], 1, 0, 1, [6.74,17.259999999999998], [3.725,6.275]","BMI, Fruits, HvyAlcoholConsump, AnyHealthcare, Age, Education",1,0.17145498691340053,0.7027972027972028,1,240.64812993699647,9997,8139,0.2857142857142857,0.0005032191462876676,201,286
"1, 1, 1, 1, 1, 0, [2.5,5.32], 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, HeartDiseaseorAttack, Veggies, AnyHealthcare, NoDocbcCost, GenHlth, Sex, Age",1,0.4138373789853926,0.8382352941176471,1,271.69568243679635,9965,8139,0.42857142857142855,0.0005681426629065636,57,68
"0, 0, 0, 1, 0, 1, [-7.199999999999999,7.199999999999999], 0, [0.06000000000000005,7.0]","HighBP, HighChol, CholCheck, Smoker, HeartDiseaseorAttack, PhysActivity, PhysHlth, DiffWalk, Age",0,1.0,1.0,1,168.33333333333334,9272,8141,0.42857142857142855,0.0003520017226559572,3,3
"0, 0, 1, 0, 1, 1, 0, [0.06000000000000005,7.0]","HighBP, CholCheck, Smoker, HeartDiseaseorAttack, PhysActivity, Veggies, DiffWalk, Age",0,1.0,1.0,1,193.0,9272,8141,0.38095238095238093,0.00040358217310455287,2,2
"[8.3,45.7], 0, 1, [4.45,7.55]","BMI, Stroke, PhysActivity, Education",0,0.07641779981994193,0.5979142526071842,1,192.99217579436677,9990,8142,0.19047619047619047,0.00043022323823249436,516,863
"0, 0, 0, 0, 0, 0, 1, 0, [1.0,8.120000000000001]","HighBP, HighChol, Smoker, Stroke, Fruits, HvyAlcoholConsump, AnyHealthcare, NoDocbcCost, Age",0,0.46266436603796024,0.8571428571428571,1,288.062971286826,9934,8144,0.42857142857142855,0.0006023682898595422,48,56
"[30.025,69.975], 1, 0, 1, [6.74,17.259999999999998], [3.725,6.275], [2.915,5.085]","BMI, Fruits, HvyAlcoholConsump, AnyHealthcare, Age, Education, Income",1,0.31296626091899915,0.7926829268292683,1,241.18492704585256,9985,8161,0.3333333333333333,0.0005043416423690582,65,82
"1, 1, 1, 1, 1, 0, [7.699999999999999,9.02], [1.67,4.33]","HighBP, HighChol, HeartDiseaseorAttack, Veggies, AnyHealthcare, Sex, Age, Income",1,0.512908935546875,0.875,1,261.46079999999995,9937,8166,0.38095238095238093,0.0005467405069723049,7,8
"1, [30.025,64.2], 1, 1, 0, 1, [0.9799999999999995,17.259999999999998], [1.7599999999999998,6.24]","CholCheck, BMI, HeartDiseaseorAttack, Fruits, HvyAlcoholConsump, AnyHealthcare, Age, Income",1,0.5549289573066435,0.8888888888888888,1,272.8351461138842,9986,8166,0.38095238095238093,0.0005705253946525368,32,36
"0, 0, [2.175,3.825]","HighBP, DiffWalk, Education",0,0.06092699470458736,0.5714285714285714,1,138.71415820952274,9814,8175,0.14285714285714285,0.0002900650850288494,12,21
"0, 0, 0, 0, [20.85,39.15], [-5.7,23.7], 0, [1.88,8.06]","HighBP, Smoker, PhysActivity, HvyAlcoholConsump, MentHlth, PhysHlth, DiffWalk, Age",0,0.06778185306359462,0.9227053140096618,1,139.72096,8175,8175,0.38095238095238093,0.00029217040759095493,0,0
"0, 1, 0, 1, 0, [-0.3600000000000001,3.26], [0.09999999999999964,19.9], 0, 0","HighChol, CholCheck, HeartDiseaseorAttack, PhysActivity, HvyAlcoholConsump, GenHlth, MentHlth, DiffWalk, Sex",0,0.4838840102534098,0.8648648648648649,1,266.95603959251775,9969,8177,0.42857142857142855,0.0005582315988711574,64,74
"1, 1, [1.75,69.975], 1, 1, 0, 1, [2.6799999999999997,5.32], 1, [7.699999999999999,17.259999999999998]","HighBP, CholCheck, BMI, Smoker, HeartDiseaseorAttack, HvyAlcoholConsump, AnyHealthcare, GenHlth, DiffWalk, Age",1,0.3591654751124945,0.8148148148148148,2,265.36267173675907,9965,8179,0.47619047619047616,0.0011097994167912056,44,54
"1, 0, 1, 0, 1","Smoker, Stroke, HeartDiseaseorAttack, PhysActivity, Veggies",1,0.19075113096875485,0.717948717948718,1,161.93153217567794,9937,8179,0.23809523809523808,0.00033861492046430015,28,39
"1, 0, 0, 1, [4.04,5.96]","CholCheck, Stroke, Veggies, AnyHealthcare, GenHlth",1,0.278129938257687,0.7741935483870968,2,188.25417348565165,9927,8188,0.23809523809523808,0.000787316356801459,24,31
"1, [5.6249999999999964,52.375], 0, 0","HighBP, BMI, Veggies, NoDocbcCost",1,0.13018397953263597,0.6651376146788991,1,144.0843505253978,9986,8197,0.19047619047619047,0.0003012946906497315,145,218
"1, 0, 0, [2.6799999999999997,5.32], [-9.0,9.0], [-8.55,8.55], [0.7749999999999999,3.225]","HighBP, HvyAlcoholConsump, NoDocbcCost, GenHlth, MentHlth, PhysHlth, Education",1,0.27550608968587587,0.7727272727272727,1,240.7666749028675,9831,8197,0.3333333333333333,0.0005034670355878585,17,22
"1, 0, 1, 1, 0, [8.2,12.94]","CholCheck, Fruits, Veggies, AnyHealthcare, NoDocbcCost, Age",1,0.11602906250000002,0.65,1,196.8295599592593,9979,8199,0.2857142857142857,0.0004115901634174651,117,180
"1, 1, [30.025,69.975], 0, 0, 1, 0, 0","HighBP, HighChol, BMI, Stroke, HeartDiseaseorAttack, Veggies, HvyAlcoholConsump, DiffWalk",1,0.29798853689129795,0.7849462365591398,1,191.26071737645074,9979,8207,0.38095238095238093,0.00039994516035400885,73,93
"1, 1, [2.5,5.96], [7.699999999999999,16.9]","HighChol, AnyHealthcare, GenHlth, Age",1,0.274023992225558,0.7718940936863544,1,219.14504809092065,9979,8209,0.19047619047619047,0.00045825406597738605,379,491
"0, 0, 1, 0, 1, [-0.3600000000000001,2.3600000000000003], 0, [8.280000000000001,15.719999999999999], [4.3,7.7], [5.795,10.205]","HighBP, Smoker, PhysActivity, HvyAlcoholConsump, AnyHealthcare, GenHlth, DiffWalk, Age, Education, Income",0,0.38665671751739855,0.8269230769230769,1,271.8983029237551,9909,8210,0.47619047619047616,0.0005685663624736222,43,52
"1, [8.600000000000001,49.4], 0, 1, [4.04,5.96]","HighChol, BMI, PhysActivity, AnyHealthcare, GenHlth",1,0.1894692059725282,0.7169811320754716,1,242.03223706619212,9937,8215,0.23809523809523808,0.0005061134517954929,38,53
"1, 1, 1, [2.5,5.96], [-6.25,16.25], [7.699999999999999,16.9]","HighChol, CholCheck, AnyHealthcare, GenHlth, MentHlth, Age",1,0.26126591661434356,0.7645687645687645,1,219.62015482783949,9979,8215,0.2857142857142857,0.0004592475613625794,328,429
"1, [33.275,53.375], 0, 1, 0, [-7.65,11.05], [-8.25,8.25], 1","HighBP, BMI, Stroke, Fruits, HvyAlcoholConsump, MentHlth, PhysHlth, Sex",1,0.36131873917399904,0.8157894736842105,1,229.05527166676683,9831,8219,0.38095238095238093,0.0004789773279809714,31,38
